year	month	day	blockNum	chosenRes	colorIncr	colrDistPres	colrTargPres	colrTargTime	cueCond	fixBreak	nResps	respCorrect	respOrder	tFixBreak	tPostCue	tRes	targCategory	targSide	targTime	targTimeDistSideCatg	targTimeDistSideToken	targTimeTargSideCatg	targTimeTargSideToken	trial	trialDone	trialFixX	trialFixY	whichTask	wordDistPres	wordDur	wordTargPres	wordTargTime	targPres	distPres	subjectNum	dateNum	thisBlockAccuracy	tFixBreakFromRSVPStart	congruent	RT	reportedPresence	reportedRating	excludeBlock_BadDifficulty	
2016.000000	7.000000	21.000000	1.000000	NaN	0.066667	1.000000	0.000000	2.000000	0.000000	1.000000	2.000000	NaN	1.000000	1.391838	NaN	4.166519	1.000000	1.000000	2.000000	14.000000	1.000000	20.000000	1.000000	1.000000	0.000000	399.000000	257.000000	2.000000	1.000000	0.108370	1.000000	4.000000	0.000000	1.000000	2.000000	1.000000	0.937500	-0.483788	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	7.000000	21.000000	1.000000	NaN	0.066667	1.000000	0.000000	2.000000	0.000000	1.000000	2.000000	NaN	2.000000	1.391838	NaN	4.166519	1.000000	2.000000	2.000000	14.000000	1.000000	20.000000	1.000000	1.000000	0.000000	399.000000	257.000000	2.000000	1.000000	0.108370	1.000000	4.000000	1.000000	0.000000	2.000000	1.000000	0.937500	-0.483788	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	7.000000	21.000000	1.000000	1.000000	0.066667	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.250238	6.168379	1.000000	1.000000	4.000000	28.000000	1.000000	18.000000	3.000000	2.000000	1.000000	407.000000	221.000000	2.000000	1.000000	0.108370	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	0.937500	NaN	1.000000	2.918140	0.000000	-2.000000	0.000000	
2016.000000	7.000000	21.000000	1.000000	5.000000	0.066667	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	5.367143	6.168379	1.000000	2.000000	4.000000	28.000000	1.000000	18.000000	3.000000	2.000000	1.000000	407.000000	221.000000	2.000000	1.000000	0.108370	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	0.937500	NaN	1.000000	0.801235	0.000000	-2.000000	0.000000	
2016.000000	7.000000	21.000000	1.000000	1.000000	0.066667	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.191902	5.235274	1.000000	1.000000	6.000000	34.000000	1.000000	27.000000	8.000000	3.000000	1.000000	402.000000	223.000000	2.000000	1.000000	0.108370	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	0.937500	NaN	1.000000	2.043373	0.000000	-2.000000	0.000000	
2016.000000	7.000000	21.000000	1.000000	5.000000	0.066667	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.575405	5.235274	1.000000	2.000000	6.000000	34.000000	1.000000	27.000000	8.000000	3.000000	1.000000	402.000000	223.000000	2.000000	1.000000	0.108370	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	0.937500	NaN	1.000000	0.659869	0.000000	-2.000000	0.000000	
2016.000000	7.000000	21.000000	1.000000	4.000000	0.066667	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.191946	5.285951	1.000000	1.000000	3.000000	35.000000	5.000000	12.000000	7.000000	4.000000	1.000000	412.000000	216.000000	2.000000	0.000000	0.108370	0.000000	6.000000	1.000000	1.000000	2.000000	1.000000	0.937500	NaN	1.000000	2.094006	1.000000	2.000000	0.000000	
2016.000000	7.000000	21.000000	1.000000	8.000000	0.066667	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.617026	5.285951	1.000000	2.000000	3.000000	35.000000	5.000000	12.000000	7.000000	4.000000	1.000000	412.000000	216.000000	2.000000	0.000000	0.108370	0.000000	6.000000	1.000000	1.000000	2.000000	1.000000	0.937500	NaN	1.000000	0.668926	1.000000	2.000000	0.000000	
2016.000000	7.000000	21.000000	1.000000	5.000000	0.066667	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.191949	5.239125	1.000000	2.000000	2.000000	35.000000	1.000000	11.000000	1.000000	5.000000	1.000000	401.000000	218.000000	2.000000	1.000000	0.108370	1.000000	5.000000	0.000000	1.000000	2.000000	1.000000	0.937500	NaN	0.000000	2.047177	0.000000	-2.000000	0.000000	
2016.000000	7.000000	21.000000	1.000000	4.000000	0.066667	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.600406	5.239125	1.000000	1.000000	2.000000	35.000000	1.000000	11.000000	1.000000	5.000000	1.000000	401.000000	218.000000	2.000000	1.000000	0.108370	1.000000	5.000000	1.000000	0.000000	2.000000	1.000000	0.937500	NaN	0.000000	0.638719	1.000000	2.000000	0.000000	
