year	month	day	blockNum	chosenRes	colorIncr	colrDistPres	colrTargPres	colrTargTime	cueCond	fixBreak	nResps	respCorrect	respOrder	tFixBreak	tPostCue	tRes	targCategory	targSide	targTime	targTimeDistSideCatg	targTimeDistSideToken	targTimeTargSideCatg	targTimeTargSideToken	trial	trialDone	trialFixX	trialFixY	whichTask	wordDistPres	wordDur	wordTargPres	wordTargTime	targPres	distPres	subjectNum	dateNum	thisBlockAccuracy	tFixBreakFromRSVPStart	congruent	RT	reportedPresence	reportedRating	excludeBlock_BadDifficulty	
2016.000000	8.000000	22.000000	1.000000	NaN	0.066667	1.000000	1.000000	5.000000	0.000000	1.000000	2.000000	NaN	1.000000	3.052686	NaN	5.007999	5.000000	1.000000	3.000000	9.000000	5.000000	19.000000	5.000000	1.000000	0.000000	427.000000	379.000000	1.000000	1.000000	0.108342	1.000000	3.000000	1.000000	1.000000	3.000000	1.000000	0.666667	1.177529	1.000000	NaN	0.000000	NaN	0.000000	
2016.000000	8.000000	22.000000	1.000000	NaN	0.066667	1.000000	1.000000	5.000000	0.000000	1.000000	2.000000	NaN	2.000000	3.052686	NaN	5.007999	5.000000	2.000000	3.000000	9.000000	5.000000	19.000000	5.000000	1.000000	0.000000	427.000000	379.000000	1.000000	1.000000	0.108342	1.000000	3.000000	1.000000	1.000000	3.000000	1.000000	0.666667	1.177529	1.000000	NaN	0.000000	NaN	0.000000	
2016.000000	8.000000	22.000000	1.000000	6.000000	0.066667	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	3.200283	6.621864	5.000000	2.000000	4.000000	28.000000	5.000000	11.000000	5.000000	2.000000	1.000000	432.000000	335.000000	1.000000	1.000000	0.108342	1.000000	4.000000	1.000000	1.000000	3.000000	1.000000	0.666667	NaN	1.000000	3.421581	0.000000	-1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	4.000000	0.066667	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	5.717172	6.621864	5.000000	1.000000	4.000000	28.000000	5.000000	11.000000	5.000000	2.000000	1.000000	432.000000	335.000000	1.000000	1.000000	0.108342	1.000000	4.000000	1.000000	1.000000	3.000000	1.000000	0.666667	NaN	1.000000	0.904692	1.000000	2.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	4.000000	0.066667	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	3.191948	7.048197	5.000000	1.000000	6.000000	30.000000	5.000000	14.000000	4.000000	3.000000	1.000000	432.000000	308.000000	1.000000	1.000000	0.108342	0.000000	6.000000	0.000000	1.000000	3.000000	1.000000	0.666667	NaN	0.000000	3.856250	1.000000	2.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	6.000000	0.066667	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	5.058730	7.048197	5.000000	2.000000	6.000000	30.000000	5.000000	14.000000	4.000000	3.000000	1.000000	432.000000	308.000000	1.000000	1.000000	0.108342	0.000000	6.000000	1.000000	0.000000	3.000000	1.000000	0.666667	NaN	0.000000	1.989467	0.000000	-1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	6.000000	0.066667	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.192102	6.835321	5.000000	2.000000	4.000000	29.000000	8.000000	11.000000	8.000000	4.000000	1.000000	428.000000	280.000000	1.000000	0.000000	0.108342	0.000000	4.000000	0.000000	0.000000	3.000000	1.000000	0.666667	NaN	1.000000	3.643219	0.000000	-1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	2.000000	0.066667	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	6.084025	6.835321	5.000000	1.000000	4.000000	29.000000	8.000000	11.000000	8.000000	4.000000	1.000000	428.000000	280.000000	1.000000	0.000000	0.108342	0.000000	4.000000	0.000000	0.000000	3.000000	1.000000	0.666667	NaN	1.000000	0.751296	0.000000	-1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	3.000000	0.066667	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.191848	6.756505	5.000000	1.000000	2.000000	4.000000	4.000000	25.000000	5.000000	5.000000	1.000000	435.000000	279.000000	1.000000	0.000000	0.108342	1.000000	2.000000	1.000000	0.000000	3.000000	1.000000	0.666667	NaN	0.000000	3.564657	1.000000	1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	7.000000	0.066667	1.000000	0.000000	2.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	6.050535	6.756505	5.000000	2.000000	2.000000	4.000000	4.000000	25.000000	5.000000	5.000000	1.000000	435.000000	279.000000	1.000000	0.000000	0.108342	1.000000	2.000000	0.000000	1.000000	3.000000	1.000000	0.666667	NaN	0.000000	0.705970	1.000000	1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	8.000000	0.066667	1.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.191900	8.668685	5.000000	2.000000	5.000000	32.000000	5.000000	26.000000	5.000000	6.000000	1.000000	426.000000	260.000000	1.000000	1.000000	0.108342	1.000000	5.000000	1.000000	1.000000	3.000000	1.000000	0.666667	NaN	1.000000	5.476785	1.000000	2.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	4.000000	0.066667	1.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	6.083872	8.668685	5.000000	1.000000	5.000000	32.000000	5.000000	26.000000	5.000000	6.000000	1.000000	426.000000	260.000000	1.000000	1.000000	0.108342	1.000000	5.000000	1.000000	1.000000	3.000000	1.000000	0.666667	NaN	1.000000	2.584813	1.000000	2.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	2.000000	0.066667	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.200231	6.713582	5.000000	1.000000	5.000000	18.000000	7.000000	21.000000	4.000000	7.000000	1.000000	434.000000	237.000000	1.000000	0.000000	0.108342	0.000000	5.000000	0.000000	0.000000	3.000000	1.000000	0.666667	NaN	1.000000	3.513350	0.000000	-1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	6.000000	0.066667	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	5.783846	6.713582	5.000000	2.000000	5.000000	18.000000	7.000000	21.000000	4.000000	7.000000	1.000000	434.000000	237.000000	1.000000	0.000000	0.108342	0.000000	5.000000	0.000000	0.000000	3.000000	1.000000	0.666667	NaN	1.000000	0.929736	0.000000	-1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	4.000000	0.066667	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.192050	6.620051	5.000000	1.000000	6.000000	15.000000	5.000000	33.000000	5.000000	8.000000	1.000000	436.000000	218.000000	1.000000	1.000000	0.108342	1.000000	6.000000	1.000000	1.000000	3.000000	1.000000	0.666667	NaN	1.000000	3.428002	1.000000	2.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	5.000000	0.066667	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.783812	6.620051	5.000000	2.000000	6.000000	15.000000	5.000000	33.000000	5.000000	8.000000	1.000000	436.000000	218.000000	1.000000	1.000000	0.108342	1.000000	6.000000	1.000000	1.000000	3.000000	1.000000	0.666667	NaN	1.000000	1.836239	0.000000	-2.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	6.000000	0.066667	1.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	3.191951	6.968823	5.000000	2.000000	3.000000	13.000000	5.000000	22.000000	10.000000	9.000000	1.000000	405.000000	289.000000	1.000000	1.000000	0.108342	0.000000	3.000000	0.000000	1.000000	3.000000	1.000000	0.666667	NaN	0.000000	3.776872	0.000000	-1.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	4.000000	0.066667	1.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	5.058783	6.968823	5.000000	1.000000	3.000000	13.000000	5.000000	22.000000	10.000000	9.000000	1.000000	405.000000	289.000000	1.000000	1.000000	0.108342	0.000000	3.000000	1.000000	0.000000	3.000000	1.000000	0.666667	NaN	0.000000	1.910040	1.000000	2.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	1.000000	0.066667	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	3.191949	5.258296	5.000000	1.000000	4.000000	9.000000	7.000000	14.000000	5.000000	10.000000	1.000000	410.000000	273.000000	1.000000	0.000000	0.108342	1.000000	4.000000	1.000000	0.000000	3.000000	1.000000	0.666667	NaN	0.000000	2.066347	0.000000	-2.000000	0.000000	
2016.000000	8.000000	22.000000	1.000000	5.000000	0.066667	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.617076	5.258296	5.000000	2.000000	4.000000	9.000000	7.000000	14.000000	5.000000	10.000000	1.000000	410.000000	273.000000	1.000000	0.000000	0.108342	1.000000	4.000000	0.000000	1.000000	3.000000	1.000000	0.666667	NaN	0.000000	0.641220	0.000000	-2.000000	0.000000	
