year	month	day	blockNum	chosenRes	colorIncr	colrDistPres	colrTargPres	colrTargTime	cueCond	fixBreak	nResps	respCorrect	respOrder	tFixBreak	tPostCue	tRes	targCategory	targSide	targTime	targTimeDistSideCatg	targTimeDistSideToken	targTimeTargSideCatg	targTimeTargSideToken	trial	trialDone	trialFixX	trialFixY	whichTask	wordDistPres	wordDur	wordTargPres	wordTargTime	targPres	distPres	subjectNum	dateNum	thisBlockAccuracy	tFixBreakFromRSVPStart	congruent	RT	reportedPresence	reportedRating	excludeBlock_BadDifficulty	
2016.000000	6.000000	30.000000	1.000000	2.000000	0.088889	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591893	4.738217	12.000000	1.000000	3.000000	24.000000	12.000000	15.000000	7.000000	1.000000	1.000000	422.000000	313.000000	1.000000	1.000000	0.049994	0.000000	3.000000	0.000000	1.000000	9.000000	1.000000	0.812500	NaN	0.000000	2.146325	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	8.000000	0.088889	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.075306	4.738217	12.000000	2.000000	3.000000	24.000000	12.000000	15.000000	7.000000	1.000000	1.000000	422.000000	313.000000	1.000000	1.000000	0.049994	0.000000	3.000000	1.000000	0.000000	9.000000	1.000000	0.812500	NaN	0.000000	0.662912	1.000000	2.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	2.000000	0.088889	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.516887	4.514984	12.000000	1.000000	3.000000	5.000000	12.000000	10.000000	5.000000	2.000000	1.000000	418.000000	318.000000	1.000000	1.000000	0.049994	0.000000	3.000000	0.000000	1.000000	9.000000	1.000000	0.812500	NaN	0.000000	1.998097	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	8.000000	0.088889	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.875340	4.514984	12.000000	2.000000	3.000000	5.000000	12.000000	10.000000	5.000000	2.000000	1.000000	418.000000	318.000000	1.000000	1.000000	0.049994	0.000000	3.000000	1.000000	0.000000	9.000000	1.000000	0.812500	NaN	0.000000	0.639644	1.000000	2.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	2.000000	0.088889	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.516936	4.517991	12.000000	1.000000	5.000000	31.000000	7.000000	34.000000	4.000000	3.000000	1.000000	419.000000	307.000000	1.000000	0.000000	0.049994	0.000000	5.000000	0.000000	0.000000	9.000000	1.000000	0.812500	NaN	1.000000	2.001055	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	6.000000	0.088889	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.842053	4.517991	12.000000	2.000000	5.000000	31.000000	7.000000	34.000000	4.000000	3.000000	1.000000	419.000000	307.000000	1.000000	0.000000	0.049994	0.000000	5.000000	0.000000	0.000000	9.000000	1.000000	0.812500	NaN	1.000000	0.675938	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	2.000000	0.088889	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.516890	4.519532	12.000000	1.000000	3.000000	24.000000	5.000000	35.000000	12.000000	4.000000	1.000000	424.000000	307.000000	1.000000	0.000000	0.049994	1.000000	3.000000	1.000000	0.000000	9.000000	1.000000	0.812500	NaN	0.000000	2.002642	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	6.000000	0.088889	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.867009	4.519532	12.000000	2.000000	3.000000	24.000000	5.000000	35.000000	12.000000	4.000000	1.000000	424.000000	307.000000	1.000000	0.000000	0.049994	1.000000	3.000000	0.000000	1.000000	9.000000	1.000000	0.812500	NaN	0.000000	0.652523	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	8.000000	0.088889	0.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.516891	4.490005	12.000000	2.000000	3.000000	23.000000	1.000000	27.000000	12.000000	5.000000	1.000000	418.000000	308.000000	1.000000	0.000000	0.049994	1.000000	3.000000	1.000000	0.000000	9.000000	1.000000	0.812500	NaN	0.000000	1.973114	1.000000	2.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	2.000000	0.088889	0.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.858676	4.490005	12.000000	1.000000	3.000000	23.000000	1.000000	27.000000	12.000000	5.000000	1.000000	418.000000	308.000000	1.000000	0.000000	0.049994	1.000000	3.000000	0.000000	1.000000	9.000000	1.000000	0.812500	NaN	0.000000	0.631329	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	1.000000	0.088889	1.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.516835	4.517219	12.000000	1.000000	3.000000	3.000000	9.000000	9.000000	7.000000	6.000000	1.000000	418.000000	304.000000	1.000000	0.000000	0.049994	0.000000	3.000000	0.000000	0.000000	9.000000	1.000000	0.812500	NaN	1.000000	2.000383	0.000000	-2.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	6.000000	0.088889	1.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.875291	4.517219	12.000000	2.000000	3.000000	3.000000	9.000000	9.000000	7.000000	6.000000	1.000000	418.000000	304.000000	1.000000	0.000000	0.049994	0.000000	3.000000	0.000000	0.000000	9.000000	1.000000	0.812500	NaN	1.000000	0.641928	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	4.000000	0.088889	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.516881	4.551445	12.000000	1.000000	6.000000	12.000000	3.000000	2.000000	12.000000	7.000000	1.000000	419.000000	302.000000	1.000000	0.000000	0.049994	1.000000	6.000000	1.000000	0.000000	9.000000	1.000000	0.812500	NaN	0.000000	2.034564	1.000000	2.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	6.000000	0.088889	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.900337	4.551445	12.000000	2.000000	6.000000	12.000000	3.000000	2.000000	12.000000	7.000000	1.000000	419.000000	302.000000	1.000000	0.000000	0.049994	1.000000	6.000000	0.000000	1.000000	9.000000	1.000000	0.812500	NaN	0.000000	0.651107	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	6.000000	0.088889	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.516888	4.568257	12.000000	2.000000	6.000000	23.000000	12.000000	26.000000	3.000000	8.000000	1.000000	421.000000	296.000000	1.000000	1.000000	0.049994	0.000000	6.000000	0.000000	1.000000	9.000000	1.000000	0.812500	NaN	0.000000	2.051369	0.000000	-1.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	1.000000	0.088889	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.892010	4.568257	12.000000	1.000000	6.000000	23.000000	12.000000	26.000000	3.000000	8.000000	1.000000	421.000000	296.000000	1.000000	1.000000	0.049994	0.000000	6.000000	1.000000	0.000000	9.000000	1.000000	0.812500	NaN	0.000000	0.676247	0.000000	-2.000000	0.000000	
2016.000000	6.000000	30.000000	1.000000	6.000000	0.088889	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.516891	4.470098	12.000000	2.000000	4.000000	14.000000	11.000000	18.000000	12.000000	9.000000	1.000000	427.000000	301.000000	1.000000	0.000000	0.049994	1.000000	4.000000	1.000000	0.000000	9.000000	1.000000	0.812500	NaN	0.000000	1.953207	0.000000	-1.000000	0.000000	
