year	month	day	blockNum	chosenRes	colorIncr	colrDistPres	colrTargPres	colrTargTime	cueCond	fixBreak	nResps	respCorrect	respOrder	tFixBreak	tPostCue	tRes	targCategory	targSide	targTime	targTimeDistSideCatg	targTimeDistSideToken	targTimeTargSideCatg	targTimeTargSideToken	trial	trialDone	trialFixX	trialFixY	whichTask	wordDistPres	wordDur	wordTargPres	wordTargTime	targPres	distPres	subjectNum	dateNum	thisBlockAccuracy	tFixBreakFromRSVPStart	congruent	RT	reportedPresence	reportedRating	excludeBlock_BadDifficulty	
2016.000000	7.000000	26.000000	1.000000	1.000000	0.088889	0.000000	0.000000	5.000000	1.000000	0.000000	1.000000	1.000000	1.000000	NaN	2.891868	3.859688	3.000000	1.000000	5.000000	10.000000	3.000000	24.000000	3.000000	1.000000	1.000000	414.000000	288.000000	2.000000	1.000000	0.074978	1.000000	6.000000	0.000000	0.000000	7.000000	1.000000	0.400000	NaN	1.000000	0.967820	0.000000	-2.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	1.000000	0.088889	0.000000	0.000000	5.000000	1.000000	0.000000	1.000000	1.000000	1.000000	NaN	2.816916	3.810312	3.000000	1.000000	5.000000	27.000000	3.000000	30.000000	3.000000	2.000000	1.000000	416.000000	280.000000	2.000000	1.000000	0.074978	1.000000	4.000000	0.000000	0.000000	7.000000	1.000000	0.400000	NaN	1.000000	0.993397	0.000000	-2.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	0.000000	4.000000	1.000000	0.000000	1.000000	1.000000	1.000000	NaN	2.816868	3.790198	3.000000	1.000000	4.000000	26.000000	12.000000	6.000000	10.000000	3.000000	1.000000	420.000000	259.000000	2.000000	0.000000	0.074978	0.000000	4.000000	0.000000	1.000000	7.000000	1.000000	0.400000	NaN	0.000000	0.973329	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	0.000000	1.000000	2.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.816918	3.877637	3.000000	1.000000	2.000000	15.000000	6.000000	35.000000	3.000000	4.000000	1.000000	427.000000	266.000000	2.000000	0.000000	0.074978	1.000000	5.000000	1.000000	0.000000	7.000000	1.000000	0.400000	NaN	0.000000	1.060719	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	NaN	0.088889	1.000000	0.000000	4.000000	1.000000	1.000000	1.000000	NaN	1.000000	1.377753	NaN	2.460335	3.000000	1.000000	4.000000	12.000000	1.000000	33.000000	12.000000	5.000000	0.000000	429.000000	245.000000	2.000000	0.000000	0.074978	0.000000	5.000000	0.000000	1.000000	7.000000	1.000000	0.400000	-0.521686	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	1.000000	2.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.817017	4.226491	3.000000	1.000000	2.000000	4.000000	5.000000	17.000000	9.000000	6.000000	1.000000	419.000000	257.000000	2.000000	0.000000	0.074978	0.000000	6.000000	1.000000	1.000000	7.000000	1.000000	0.400000	NaN	1.000000	1.409474	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	0.000000	2.000000	1.000000	0.000000	1.000000	1.000000	1.000000	NaN	2.816862	3.808362	3.000000	1.000000	2.000000	13.000000	12.000000	8.000000	10.000000	7.000000	1.000000	423.000000	260.000000	2.000000	0.000000	0.074978	0.000000	4.000000	0.000000	1.000000	7.000000	1.000000	0.400000	NaN	0.000000	0.991500	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	0.000000	1.000000	4.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.816913	3.728043	3.000000	1.000000	4.000000	2.000000	3.000000	26.000000	3.000000	8.000000	1.000000	428.000000	254.000000	2.000000	1.000000	0.074978	1.000000	3.000000	1.000000	0.000000	7.000000	1.000000	0.400000	NaN	0.000000	0.911129	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	1.000000	4.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.816865	4.362477	3.000000	1.000000	4.000000	13.000000	3.000000	5.000000	3.000000	9.000000	1.000000	427.000000	246.000000	2.000000	1.000000	0.074978	1.000000	6.000000	1.000000	1.000000	7.000000	1.000000	0.400000	NaN	1.000000	1.545612	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	1.000000	2.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.817014	3.770044	3.000000	1.000000	2.000000	5.000000	12.000000	15.000000	7.000000	10.000000	1.000000	415.000000	234.000000	2.000000	0.000000	0.074978	0.000000	4.000000	1.000000	1.000000	7.000000	1.000000	0.400000	NaN	1.000000	0.953029	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	1.000000	6.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.816964	4.012529	3.000000	1.000000	6.000000	8.000000	9.000000	11.000000	3.000000	11.000000	1.000000	420.000000	233.000000	2.000000	0.000000	0.074978	1.000000	6.000000	1.000000	1.000000	7.000000	1.000000	0.400000	NaN	1.000000	1.195565	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	1.000000	2.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.816913	3.836804	3.000000	1.000000	2.000000	4.000000	3.000000	10.000000	3.000000	12.000000	1.000000	428.000000	222.000000	2.000000	1.000000	0.074978	1.000000	3.000000	1.000000	1.000000	7.000000	1.000000	0.400000	NaN	1.000000	1.019891	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	0.000000	1.000000	3.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.816917	3.810186	3.000000	1.000000	3.000000	25.000000	3.000000	22.000000	3.000000	13.000000	1.000000	426.000000	225.000000	2.000000	1.000000	0.074978	1.000000	4.000000	1.000000	0.000000	7.000000	1.000000	0.400000	NaN	0.000000	0.993270	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	NaN	0.088889	0.000000	1.000000	5.000000	1.000000	1.000000	1.000000	NaN	1.000000	2.182250	NaN	3.145584	3.000000	1.000000	5.000000	3.000000	7.000000	12.000000	3.000000	14.000000	0.000000	423.000000	219.000000	2.000000	0.000000	0.074978	1.000000	3.000000	1.000000	0.000000	7.000000	1.000000	0.400000	0.282811	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	0.000000	1.000000	2.000000	1.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.816864	3.833978	3.000000	1.000000	2.000000	19.000000	12.000000	34.000000	3.000000	15.000000	1.000000	423.000000	228.000000	2.000000	0.000000	0.074978	1.000000	3.000000	1.000000	0.000000	7.000000	1.000000	0.400000	NaN	0.000000	1.017114	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	0.000000	5.000000	1.000000	0.000000	1.000000	1.000000	1.000000	NaN	2.816916	4.472093	3.000000	1.000000	5.000000	26.000000	3.000000	27.000000	9.000000	16.000000	1.000000	432.000000	221.000000	2.000000	1.000000	0.074978	0.000000	6.000000	0.000000	1.000000	7.000000	1.000000	0.400000	NaN	0.000000	1.655177	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	2.000000	0.088889	1.000000	0.000000	4.000000	1.000000	0.000000	1.000000	1.000000	1.000000	NaN	2.816917	3.798767	3.000000	1.000000	4.000000	7.000000	12.000000	3.000000	1.000000	17.000000	1.000000	422.000000	215.000000	2.000000	0.000000	0.074978	0.000000	5.000000	0.000000	1.000000	7.000000	1.000000	0.400000	NaN	0.000000	0.981850	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	1.000000	NaN	0.088889	0.000000	1.000000	5.000000	1.000000	1.000000	1.000000	NaN	1.000000	2.233025	NaN	3.089274	3.000000	1.000000	5.000000	16.000000	10.000000	18.000000	3.000000	18.000000	0.000000	428.000000	220.000000	2.000000	0.000000	0.074978	1.000000	3.000000	1.000000	0.000000	7.000000	1.000000	0.400000	0.333586	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	7.000000	26.000000	2.000000	6.000000	0.088889	0.000000	1.000000	6.000000	2.000000	0.000000	1.000000	0.000000	1.000000	NaN	2.833583	3.778066	11.000000	2.000000	6.000000	14.000000	11.000000	2.000000	1.000000	1.000000	1.000000	419.000000	254.000000	2.000000	1.000000	0.074978	0.000000	6.000000	1.000000	0.000000	7.000000	1.000000	0.600000	NaN	0.000000	0.944482	0.000000	-1.000000	0.000000	
2016.000000	7.000000	26.000000	2.000000	NaN	0.088889	1.000000	0.000000	3.000000	2.000000	1.000000	1.000000	NaN	1.000000	2.234317	NaN	3.177671	11.000000	2.000000	3.000000	28.000000	5.000000	15.000000	11.000000	2.000000	0.000000	420.000000	221.000000	2.000000	0.000000	0.074978	1.000000	6.000000	0.000000	1.000000	7.000000	1.000000	0.600000	0.334878	0.000000	NaN	0.000000	NaN	0.000000	
