year	month	day	blockNum	chosenRes	colorIncr	colrDistPres	colrTargPres	colrTargTime	cueCond	fixBreak	nResps	respCorrect	respOrder	tFixBreak	tPostCue	tRes	targCategory	targSide	targTime	targTimeDistSideCatg	targTimeDistSideToken	targTimeTargSideCatg	targTimeTargSideToken	trial	trialDone	trialFixX	trialFixY	whichTask	wordDistPres	wordDur	wordTargPres	wordTargTime	targPres	distPres	subjectNum	dateNum	thisBlockAccuracy	tFixBreakFromRSVPStart	congruent	RT	reportedPresence	reportedRating	excludeBlock_BadDifficulty	
2016.000000	6.000000	17.000000	1.000000	6.000000	0.059259	1.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.891973	4.861961	3.000000	2.000000	2.000000	9.000000	9.000000	10.000000	3.000000	1.000000	1.000000	423.000000	323.000000	2.000000	0.000000	0.075013	1.000000	4.000000	1.000000	1.000000	4.000000	1.000000	0.656250	NaN	1.000000	1.969989	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	2.000000	0.059259	1.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.233759	4.861961	3.000000	1.000000	2.000000	9.000000	9.000000	10.000000	3.000000	1.000000	1.000000	423.000000	323.000000	2.000000	0.000000	0.075013	1.000000	4.000000	1.000000	1.000000	4.000000	1.000000	0.656250	NaN	1.000000	0.628202	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	2.000000	0.059259	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.791866	4.764143	3.000000	1.000000	5.000000	23.000000	3.000000	35.000000	11.000000	2.000000	1.000000	416.000000	322.000000	2.000000	1.000000	0.075013	0.000000	3.000000	1.000000	0.000000	4.000000	1.000000	0.656250	NaN	0.000000	1.972277	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	6.000000	0.059259	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.050306	4.764143	3.000000	2.000000	5.000000	23.000000	3.000000	35.000000	11.000000	2.000000	1.000000	416.000000	322.000000	2.000000	1.000000	0.075013	0.000000	3.000000	0.000000	1.000000	4.000000	1.000000	0.656250	NaN	0.000000	0.713837	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	7.000000	0.059259	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.800348	4.449665	3.000000	2.000000	3.000000	20.000000	3.000000	16.000000	3.000000	3.000000	1.000000	417.000000	311.000000	2.000000	1.000000	0.075013	1.000000	6.000000	1.000000	1.000000	4.000000	1.000000	0.656250	NaN	1.000000	1.649318	1.000000	1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	2.000000	0.059259	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.950398	4.449665	3.000000	1.000000	3.000000	20.000000	3.000000	16.000000	3.000000	3.000000	1.000000	417.000000	311.000000	2.000000	1.000000	0.075013	1.000000	6.000000	1.000000	1.000000	4.000000	1.000000	0.656250	NaN	1.000000	0.499267	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	6.000000	0.059259	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.791967	4.671384	3.000000	2.000000	3.000000	15.000000	10.000000	35.000000	3.000000	4.000000	1.000000	417.000000	310.000000	2.000000	0.000000	0.075013	1.000000	6.000000	1.000000	1.000000	4.000000	1.000000	0.656250	NaN	1.000000	1.879417	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	3.000000	0.059259	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.042076	4.671384	3.000000	1.000000	3.000000	15.000000	10.000000	35.000000	3.000000	4.000000	1.000000	417.000000	310.000000	2.000000	0.000000	0.075013	1.000000	6.000000	1.000000	1.000000	4.000000	1.000000	0.656250	NaN	1.000000	0.629308	1.000000	1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	3.000000	0.059259	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.791862	6.242971	3.000000	1.000000	4.000000	20.000000	3.000000	30.000000	3.000000	5.000000	1.000000	420.000000	305.000000	2.000000	1.000000	0.075013	1.000000	5.000000	0.000000	1.000000	4.000000	1.000000	0.656250	NaN	0.000000	3.451109	1.000000	1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	7.000000	0.059259	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	5.108785	6.242971	3.000000	2.000000	4.000000	20.000000	3.000000	30.000000	3.000000	5.000000	1.000000	420.000000	305.000000	2.000000	1.000000	0.075013	1.000000	5.000000	1.000000	0.000000	4.000000	1.000000	0.656250	NaN	0.000000	1.134186	1.000000	1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	6.000000	0.059259	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.791916	4.336636	3.000000	2.000000	4.000000	23.000000	3.000000	16.000000	3.000000	6.000000	1.000000	412.000000	302.000000	2.000000	1.000000	0.075013	1.000000	4.000000	0.000000	1.000000	4.000000	1.000000	0.656250	NaN	0.000000	1.544720	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	4.000000	0.059259	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.975302	4.336636	3.000000	1.000000	4.000000	23.000000	3.000000	16.000000	3.000000	6.000000	1.000000	412.000000	302.000000	2.000000	1.000000	0.075013	1.000000	4.000000	1.000000	0.000000	4.000000	1.000000	0.656250	NaN	0.000000	0.361334	1.000000	2.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	2.000000	0.059259	1.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.791912	6.174762	3.000000	1.000000	5.000000	4.000000	10.000000	32.000000	3.000000	7.000000	1.000000	418.000000	311.000000	2.000000	0.000000	0.075013	1.000000	2.000000	0.000000	1.000000	4.000000	1.000000	0.656250	NaN	0.000000	3.382850	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	8.000000	0.059259	1.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	5.533822	6.174762	3.000000	2.000000	5.000000	4.000000	10.000000	32.000000	3.000000	7.000000	1.000000	418.000000	311.000000	2.000000	0.000000	0.075013	1.000000	2.000000	1.000000	0.000000	4.000000	1.000000	0.656250	NaN	0.000000	0.640940	1.000000	2.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	2.000000	0.059259	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.791814	4.756006	3.000000	1.000000	4.000000	22.000000	5.000000	11.000000	2.000000	8.000000	1.000000	419.000000	306.000000	2.000000	0.000000	0.075013	0.000000	5.000000	0.000000	0.000000	4.000000	1.000000	0.656250	NaN	1.000000	1.964192	0.000000	-1.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	5.000000	0.059259	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.108698	4.756006	3.000000	2.000000	4.000000	22.000000	5.000000	11.000000	2.000000	8.000000	1.000000	419.000000	306.000000	2.000000	0.000000	0.075013	0.000000	5.000000	0.000000	0.000000	4.000000	1.000000	0.656250	NaN	1.000000	0.647308	0.000000	-2.000000	0.000000	
2016.000000	6.000000	17.000000	1.000000	6.000000	0.059259	1.000000	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.791914	4.963830	3.000000	2.000000	6.000000	35.000000	10.000000	35.000000	3.000000	9.000000	1.000000	422.000000	308.000000	2.000000	0.000000	0.075013	1.000000	3.000000	0.000000	1.000000	4.000000	1.000000	0.656250	NaN	0.000000	2.171916	0.000000	-1.000000	0.000000	
